title,sjr,source_id,ss_id
Epileptic Disorders,Q2,S82373125,2b2b0239-26d5-4bae-bda5-0af5b9922fbe
Journal of Child and Adolescent Trauma,Q1,S128056823,396237c7-6e85-4161-b4b6-42c5793a8711
Journal of Digestive Diseases,Q2,S4210183546,2f9efc65-e6db-47e4-aace-1b75e2e3cf92
Journal of Ophthalmic Inflammation and Infection,Q2,S2738472438,1576163e-1fad-4f71-a7f8-6c11ede7802b
Nitric Oxide - Biology and Chemistry,Q2,,
Qubahan Academic Journal,Q1,S4210182818,4ab6e851-5718-4087-8d3b-39fce3285721
Tropical Medicine and Infectious Disease,Q2,S2737916383,ded17810-de48-4b86-9a5c-cd627264277b
Venture Capital,Q2,S19730638,
Veterinary Pathology,Q1,S195318895,
World Journal of Gastrointestinal Oncology,Q2,S75576204,5c0ffc80-de04-44a7-b367-317034e2e246
"Biofuels, Bioproducts and Biorefining",Q2,S84680275,5c41d8ed-74a2-42c2-8acc-e18c1dbf2471
Clinics in Sports Medicine,Q1,S107726021,6d02f063-7342-4115-a71e-3734f8b5a61d
Discourse Studies,Q1,S57751120,5ec92f8f-fd0f-4ad1-b840-6bb6bd24712c
Environmental Processes,Q1,S2764608354,4bc26525-6382-4221-891c-576230c38b56
Journal of Obsessive-Compulsive and Related Disorders,Q2,S2504628507,78662cea-dd3b-4d77-a68e-4d3577f99ee7
Journal of Surgical Research,Q1,S45161156,7d43d736-32f0-4c93-ab50-d0890e0d2a14
Journal of Technical Writing and Communication,Q1,S38495778,ab00c3d4-a8f9-4d6c-b362-24573e713249
Journal of the Mechanical Behavior of Biomedical Materials,Q1,S100249163,eaddc855-6f2f-4768-9733-2e737c3178f1
Physiology and Molecular Biology of Plants,Q1,S197197320,25d7ea1e-7247-4f06-be19-cbe00f14a845
Research Quarterly for Exercise and Sport,Q1,S128968821,3d3d8909-3958-4113-8917-08693b541390
Arts Education Policy Review,Q1,S191658505,1776590d-ff5d-4993-8aeb-78e4b4568b51
BMC Gastroenterology,Q2,S180811554,9832d9dd-d434-408b-938c-a6d02baeaddc
Current Research in Ecological and Social Psychology,Q1,S4210184326,20c3259c-7c80-4c0a-8a5d-88b39cfeaff8
Extracellular Vesicles and Circulating Nucleic Acids,Q3,S4210237820,2ba66630-bd02-4f61-85dc-b945d7742a98
International Journal of Innovation Science,Q1,S188742231,66320db0-8bc8-4a3e-bdb7-9bfb0f4c2770
Journal of graduate medical education,Q1,S5171481,b73ea543-c733-4eb7-bf29-d653e46ae56e
Journal of Liposome Research,Q1,S158583779,5254c5a3-3897-4e3d-9ae7-6aa35c38f74f
Journal of Molecular Neuroscience,Q2,S133939727,398b73c5-5a59-4e26-b0db-eaa0ff089025
Molecular Reproduction and Development,Q2,S125242520,0754e8c4-6b6f-4a25-abd6-db50cdec148c
Oncology Reviews,Q2,S41981144,ce92a00e-86e4-479b-831b-e3ff782928f4
Women's Health,Q2,S4210192055,407b8169-72e5-4547-a465-9e5f78300505
Annual of the British School at Athens,Q1,S2765079165,678fba0e-4c55-472c-862e-9b4967bee51d
Dianli Zidonghua Shebei / Electric Power Automation Equipment,Q2,,
Evolving Systems,Q2,S202254422,
Frontiers in Computer Science,Q1,S4210211086,
International Journal of Prosthodontics,Q1,S22377106,4378fd8d-05b6-4173-8c08-e1522b6c799f
Journal of Cryptographic Engineering,Q2,S2764800400,cb7a4b2f-cc28-40d6-8bb5-3ae9be017b32
Journal of Decision Systems,Q1,S4210179070,435bb11d-c0fe-4815-b98e-46c313be8ce7
Journal of Housing Economics,Q2,S57862637,4f15ec3a-5166-4b0a-80fa-774581df06ec
Journal of Industrial and Production Engineering,Q1,S2765018810,86aa7a26-a67a-4834-a2f2-1f9a941aff79
Journal of Industrial Microbiology and Biotechnology,Q2,S107262989,
Journal of Physical and Chemical Reference Data,Q1,S57461170,e4fa08e3-7d75-404c-8a82-f86d121c131f
Journal of the International Association of Providers of AIDS Care,Q1,S4210205368,da9d12fd-da0a-4a9a-8008-80688d5f7491
Journal of the Science of Food and Agriculture,Q1,S206298197,
Learning Disability Quarterly,Q1,S158069182,badead20-64db-4f77-82c9-cc40044bd108
Mobile Networks and Applications,Q2,S192894947,
Nursing Research,Q1,S57227388,4c0e2df5-77c7-4a75-926d-a93492b27ec5
Pediatric Cardiac Surgery Annual,Q1,S4210211209,
Physical Biology,Q2,S728652,dbc23552-b067-4548-b1b7-e6ce9f0ebcbe
Quantitative Imaging in Medicine and Surgery,Q2,S2764457454,a6c7d2ec-158a-49ff-aa20-010f321a3f6c
Altex,Q1,S4210171861,
Bioorganic Chemistry,Q1,S165482960,
BMC Emergency Medicine,Q1,S260102,f3c74b00-234d-45fc-89bd-c2099985b72b
Frontline Learning Research,Q1,S4210191100,e9816ece-8222-4c1d-8fe2-64256dfe2274
International Journal of Industrial Ergonomics,Q2,S92539022,82b3197a-5572-4d44-9bd1-fe59acaf9d9a
Journal for STEM Education Research,Q1,S4210215143,7857c51e-962a-4036-ac93-aa41f7327306
Journal of Island and Coastal Archaeology,Q1,S175215962,
Multimedia Systems,Q1,S112262039,d1997ea9-9d41-4458-9280-94feb013bd15
Natural Products and Bioprospecting,Q1,S2764440545,4b400eb4-520d-43e0-979a-a1b6e0dcaca7
Neuroscience Letters,Q3,S203050076,648406bf-a92f-414f-a973-4e556fd00562
Pediatric Cardiology,Q1,S122042528,490ec64c-04a8-45ac-b935-7516d1085d16
"Politics, Philosophy and Economics",Q1,S195232068,d576115f-defc-4730-94ba-dbc30293bee5
Aging Male,Q2,S172622653,
AIMS Neuroscience,Q3,S4210171035,6335bff4-da0e-4192-9f98-f6f6b13c3809
Basic and Clinical Pharmacology and Toxicology,Q2,S44074210,
Communications on Pure and Applied Analysis,Q2,,11467b5a-e3d0-4343-a18a-2e656c0b2760
Current Opinion in Organ Transplantation,Q2,S66851268,cbe72709-293d-4f3b-b78e-5fedb3624054
Digestive Diseases,Q2,S194656152,a1a185ac-89b8-4300-bc5d-5cd7e9a47a61
Environments - MDPI,Q1,,
Journal of Cardiothoracic and Vascular Anesthesia,Q1,S132356188,f735c726-1730-43c7-bd1b-feab59cd4dfa
Journal of Microelectromechanical Systems,Q1,S4210187724,31a43b33-fe59-43c8-8027-58b6a6298bd9
Journal of Non-Newtonian Fluid Mechanics,Q1,S13281104,58a9963d-1553-488b-b743-3f65dc906b94
Journal of Thrombosis and Thrombolysis,Q2,S108510729,8495a63c-afb6-465b-8b52-e393bf0d9713
Learned Publishing,Q1,S29676049,14ecf1fb-2ee1-4c93-98e8-d15f427a9a1e
Medicina del Lavoro,Q2,S105770365,
Molecules,Q1,S108911230,91b19bbf-b6f0-46c2-bbec-6bcfb5463d4d
Safety and Health at Work,Q1,S2765035337,8453eef4-96f3-49fc-a506-f972b633ce64
Acta Anaesthesiologica Scandinavica,Q1,S177321322,bb8f8b3d-96d5-4f78-97e5-0de927ffea90
Arthropod Systematics and Phylogeny,Q1,S4210188621,
ChemNanoMat,Q2,S4210190284,cacd58bd-5a59-4e0a-aa58-1f6d6b994ee0
Infection and Drug Resistance,Q2,S2765028195,079d5bf0-4872-4eed-a3ec-e3e474dfa70a
Journal of Economic Entomology,Q1,S146976949,48753cdc-9611-4251-acb9-c7880e7f6265
Journal of Exercise Science and Fitness,Q1,,
Journal of Global Optimization,Q2,S115925768,3946d470-e4e4-4fbb-84bc-b08e208f0cc0
Mycopathologia,Q1,S154926289,3081f241-56c5-479a-8c61-13ca63416152
Quality and Quantity,Q1,,
Southeastern Archaeology,Q1,S2764531373,eb646cd8-8250-420d-ba63-ae0c00cd20e8
Case Reports in Immunology,Q2,S4210195567,bc87a80e-c281-40f9-a4c2-4bc03500bf12
Chinese Optics Letters,Q2,S112097523,
ClinicoEconomics and Outcomes Research,Q1,S2736382696,c66cb448-e4ea-4c3c-a33c-85974448e44c
Integrating Materials and Manufacturing Innovation,Q1,S4210192254,c6a8c769-7ca1-4f70-9487-1cd3481e43ed
International Planning Studies,Q1,S15908435,0bcb53cc-5def-453e-b9d9-1fdf5b5c9132
"Journal of International Maritime Safety, Environmental Affairs, and Shipping",Q1,S4210237083,
Journal of Mammalian Evolution,Q1,S43476095,3120a8ba-7434-48e6-bd67-86bd69f6454d
Journal of Proteomics,Q2,S100014387,94d5535e-d6da-44a4-a904-f0ff6a87adbf
Microchemical Journal,Q1,S151030190,
Vanderbilt Law Review,Q1,S120000808,efe8764c-725f-4b76-a9ea-c009c1c7a47d
Advanced Modeling and Simulation in Engineering Sciences,Q1,S3034486266,7ae89e69-1422-4aaa-a84b-18c5730a1a95
Asian Nursing Research,Q1,S164414985,bc396e75-7f2b-4ce3-8849-664632eceea5
Autoimmunity,Q2,S12874817,5b2a0018-98af-43fa-a648-81bf6507f337
Baltic Journal of Management,Q2,S153849593,80629eb8-ad41-4c3b-a221-5f4ae0773034
Computational Materials Science,Q1,S26018076,3ec21075-eb50-4e2c-bdcb-ac69565537af
Current Eye Research,Q2,S74941265,21a608e5-6b71-4fb2-82bd-a8069c0c07bf
Health Education Research,Q1,S81330422,425b99a5-93be-4d25-83dc-3836314ae97b
International Journal of Sports Science and Coaching,Q1,S33049603,
Journal of Benefit-Cost Analysis,Q1,S87209429,8311b6ac-30a0-4779-bfb7-587c23318759
Journal of Biotechnology,Q2,S182099265,0f7bbeda-bca9-4090-92ff-da6f5b1ec058
Journal of Human Development and Capabilities,Q1,S119060959,8ab17931-164f-4dfe-97ba-641be1721181
Journal of Social and Political Psychology,Q1,S2764769492,67472741-b88d-4f39-b078-16f2f678ddbc
Linguistics and Education,Q1,S16782977,061c38dd-cf81-4d0a-996e-26de5a3844b4
Nordic Journal of Psychiatry,Q2,S63111534,7528d838-cecf-4142-8424-f51c4b16d495
Proceedings - Real-Time Systems Symposium,-,S4210229300,
Rhizosphere,Q1,S2898510056,d6388d55-3f7d-4034-ac25-c5891c9848bf
Analyses of Social Issues and Public Policy,Q1,S90526950,8281caf6-414e-45af-8543-4ea4cc17cce8
Botanical Studies,Q1,S94373075,2df8d079-7155-4c03-8b7e-f0f5ad93b33d
Erkenntnis,Q1,S63151042,
Immunogenetics,Q2,S62103174,137f4fd6-2e4e-486f-9046-1e37e4301c91
JMIR Rehabilitation and Assistive Technologies,Q1,S4210191665,a51b4bbc-6c76-4722-a4c0-01588939c79b
Journal of Pharmaceutical Policy and Practice,Q1,S2737254583,5b87d91f-5d6c-478b-bf78-7053a8d774fe
Logistics,Q2,S173966628,2c8bc0de-2560-43f2-b4a9-de67ce6a3100
Metabolomics,Q2,S82228219,55511511-6974-4037-92a4-aec79ba003fe
Neuronal Signaling,Q3,S4210185188,f55ba5d8-f1fe-4f3c-b18c-d9467dfdc97b
Revista de Saude Publica,Q2,,
Acta Biochimica et Biophysica Sinica,Q2,S145090216,880a1044-8d78-4719-9c87-d019b5fb93e4
Animal Biotelemetry,Q1,S2764740675,b6f1a3c5-add2-4881-9152-fc48acdd0e9f
Autonomous Intelligent Systems,Q1,S4210227358,a90270c0-16c8-480a-af81-7c7beb97d433
Chemical Engineering and Processing: Process Intensification,Q1,S94212472,
Energy Advances,Q2,S75771055,f2d7f2cc-6c82-49c6-b396-7002fa456207
Frontiers in Sociology,Q1,S2596068225,aa230c1a-6afd-4c18-ae2a-6374ead9e5ed
International Journal of Data Science and Analytics,Q2,S4210195017,
Journal of Marital and Family Therapy,Q1,S983763965,
Journal of Patient Safety,Q1,S29620287,451d085d-24ce-4c3f-b3f0-e14945eecc35
Journal of Terramechanics,Q1,S143111890,d54b7b9c-8db6-4f6b-84b6-a51ebfad840d
Journal of the American Helicopter Society,Q1,S80184758,22182e93-d8d1-4ffd-a73d-3eb1b7eeeb76
Journal of the Royal Statistical Society. Series C: Applied Statistics,Q2,S2764642956,
Nami Jishu yu Jingmi Gongcheng/Nanotechnology and Precision Engineering,Q1,,
Photonic Sensors,Q2,S2764527509,36365be6-487f-4217-8a2a-c2f551a17d66
RSF,Q1,S2738933148,
Veterinary Journal,Q1,S144352947,
Water Science and Engineering,Q1,S2764536960,52392dbf-f8c5-41d8-a74d-f518ec563772
Zoosystematics and Evolution,Q1,S2764429979,823bf301-478a-4078-9b1f-5970a0a7e22e
ACM Transactions on Internet of Things,Q2,S4210175912,d3d58351-2564-49e4-9539-dd4f435bf21c
Advanced Agrochem,Q1,S4387282482,e7c731ea-bc6d-4c2d-9990-0d628ea1ff60
Cities and Health,Q1,S4210220597,
Frontiers in Agronomy,Q1,S4210220257,6268dc4e-c552-4349-a4c5-b7f4317d8138
"Infection, Disease and Health",Q1,S2764661085,
Journal of Computational Chemistry,Q2,S21117631,da025a2f-daa1-4351-92a7-3ebbe15ebd9b
Methodology,Q1,S185874209,
Neurological Sciences,Q1,S169054600,0fca361f-a7c9-4e34-b57c-f02edb708a5d
Stochastics and Dynamics,Q2,S15530466,32f7667c-b920-4351-addc-692e294e323e
Theriogenology,Q1,S43044067,adb518fa-c438-4d93-9043-1ff6c1ab068e
BioPsychoSocial Medicine,Q2,S116043736,7634d5d1-fddf-48ba-b830-77a909ce0388
BMC Oral Health,Q1,S60760007,5b8fa84c-8f83-422e-96c7-c3fac38103ea
Clean Technologies,Q2,S101593883,
Depositional Record,Q1,S4210194606,
Facial Plastic Surgery and Aesthetic Medicine,Q1,S4210200874,
Fatigue and Fracture of Engineering Materials and Structures,Q1,S49789000,
Journal of Civil Engineering and Management,Q2,S61418348,d9595383-415d-4f4f-ab3f-e9a71271dc68
Journal of Pension Economics and Finance,Q2,S73680622,61321d15-d8e9-48a0-a3ed-9edcebe90646
Neurotoxicology and Teratology,Q2,S149459226,cd1dae1f-ac10-460e-8b98-81b3ff55737f
Scandinavian Journal of Occupational Therapy,Q1,S101999905,c40afb1e-e464-4065-993a-e5ff27de79aa
Soil Systems,Q1,S4210173071,87264536-341d-429a-86e5-343e12132ad1
Theoretical and Applied Mechanics Letters,Q1,S2764471977,0b931d36-adac-4b4e-be67-6918260ad590
BMC Developmental Biology,Q3,S179646348,a610dffe-c015-4b19-a806-0249da1de890
Bulletin des Sciences Mathematiques,Q1,S4210170124,
Cardiology Clinics,Q2,S173320517,1440bd8b-9900-418d-9d6f-a418c5d14f64
Egyptian Journal of Aquatic Research,Q1,S2764850074,f6d8dfc3-a710-4216-afe7-f5b9598881b9
European Journal of Medical Research,Q2,S64516541,08073304-0633-423e-8cdb-1029e9fc2ce2
IET Power Electronics,Q2,S28122330,4e4068aa-3052-4189-a2b3-7f497a115bce
International Peacekeeping,Q1,S889322,8609469a-68f6-44bc-9464-214f91eddb85
Journal of Neurogenetics,Q2,S64145856,3304566f-229b-495c-9929-f135e9a6ccd4
Journal of Personalized Medicine,Q2,S2736780684,721ed878-9136-408b-b2a3-dce27b9fa39e
Journal of Statistical Planning and Inference,Q2,S25707077,6a27abbf-0cc4-483e-8994-1995d89f078d
Nano-Structures and Nano-Objects,Q1,S2764574320,
Psychology of Music,Q1,S124362806,db7e0a32-f634-4637-b201-e98b8e5e0bdd
Aquacultural Engineering,Q1,S42973710,48ac845c-08a1-468f-a2b7-a58b86d5ed31
Arabian Archaeology and Epigraphy,Q1,S28277835,455a0d76-62d8-4ed5-baef-54e670d9d577
Brodogradnja,Q1,S125438157,449ab6f5-9e55-481b-aacb-1a5521d72db3
Deep-Sea Research Part I: Oceanographic Research Papers,Q1,S113880702,
European Journal of Contraception and Reproductive Health Care,Q2,S31672787,
Journal of Contemporary Accounting and Economics,Q2,S142725411,30e87252-8c44-4cfa-bea4-ce795e2b0114
Journal of LGBT Youth,Q1,S141599056,7c60f18b-c02b-4b51-8570-dd0cb7ac70d9
Journal of Marketing Analytics,Q1,S4210182956,ed0987af-a2dc-4ef9-aa85-5619daa03b4f
Journal of Portfolio Management,Q2,S143806524,18d502d0-c13c-4049-a2bd-02bfdf26b214
Naunyn-Schmiedeberg's Archives of Pharmacology,Q2,,4bfdde95-e6f3-464d-9c2d-a66e4650acca
Pamatky Archeologicke,Q1,,
Plant Growth Regulation,Q1,S3204633,
Semigroup Forum,Q1,S75897683,5fce4bfe-0fbb-4bbe-acc8-1ed22bdc59d0
AICHE Journal,Q1,S147177414,c98898d5-e902-4f19-b615-1f11b868a0ae
All Azimuth,Q1,S4210181026,
Bioethics,Q1,S31551615,455616dc-83af-478f-b1cc-dd0e9754f5e3
Cretaceous Research,Q1,S48852984,
"Energy, Ecology and Environment",Q1,S4210170785,
Energy Efficiency,Q2,S133853345,1b75734f-4ba9-479d-9994-70ba8db99ded
English Language and Linguistics,Q1,S120542032,b24981f2-23d3-4bc8-84a6-7917c978f004
Frontiers in Veterinary Science,Q1,S2594976040,d5e0c47e-1f80-41d8-a565-44d86b990db3
Innovations in Education and Teaching International,Q1,S146713389,
International Journal of Food Sciences and Nutrition,Q1,S58312864,
International Journal of Nursing Practice,Q1,S122874067,363f49d2-fdfb-47dc-a859-30c8273eb424
Israel Journal of Health Policy Research,Q2,S2737283001,3cf6618a-679f-428a-9e19-31a2acf6674b
Journal of Anesthesia,Q2,S4210186964,08e25cd0-6943-4ba4-91c2-a75dab4b65e5
Journal of Biomechanics,Q1,S181675524,73bffa79-c19d-4df3-99ff-a2d01e3f89ae
Journal of Small Animal Practice,Q1,S79984219,06fc2f8b-5b12-4917-9450-3d52917f12cb
Journal of Soil Science and Plant Nutrition,Q1,S2502518375,607a3176-7645-4978-a7cd-f95365035fb2
Journal of the Saudi Society of Agricultural Sciences,Q1,S2765072490,b960c26a-abf5-4c49-8db4-7508fe4d99f0
Seminars in Neurology,Q2,S144243704,39344300-e91b-45a9-8d0d-73b892006dd7
Swiss Journal of Geosciences,Q1,S76206574,76f78de2-cd42-4acf-a3fd-d7321a63777c
Accounting in Europe,Q2,S31181851,a5aaebea-f474-47a1-ac7e-71fbf2a1d66f
Advances in Applied Mathematics,Q2,S164906323,bb88cbb9-d8bd-4101-a2cb-5f27d8b133d5
Annales d'Endocrinologie,Q2,,a01e113b-469e-41b7-be9d-773adfe11699
Behavioural and Cognitive Psychotherapy,Q2,S143899192,7ff3d8bd-15ac-4f73-831e-35860528f10c
Cellular Physiology and Biochemistry,Q2,S161399637,e4726fe0-ccb4-46c5-8218-f552e15f0a74
Current Opinion in Supportive and Palliative Care,Q2,S148489009,c73400d0-c147-4625-8a35-6985614ebd2f
"Energy Sources, Part B: Economics, Planning and Policy",Q1,S165812035,
Environmental Conservation,Q1,S122509743,80c1a4b9-920b-4d18-8a6a-398b83d6bf6b
Heart and Lung: Journal of Acute and Critical Care,Q2,,
International Health,Q1,S148484591,8098c510-67c1-4ecc-bd0a-7ae694128b7b
International Journal of High Performance Computing Applications,Q2,S60606485,
International Wound Journal,Q1,S118780703,6ac2c89a-2dd2-4cb4-9ec9-d23a38756b44
Journal of Information Technology in Construction,Q1,S2764534584,cbd94920-595d-438f-9d0b-17193b8fab85
Probation Journal,Q1,S98320179,6ea2c6fa-c9fb-4fbf-841a-da54459885a1
Rapid Prototyping Journal,Q1,S173500210,8d928480-12cd-47a7-8b0e-a367e71aaa9b
Shoulder and Elbow,Q1,S146952083,
Translation Studies,Q1,S45653059,96806328-cdda-47b0-a1c9-99cb395f3858
World Journal of Surgical Oncology,Q1,S180997207,cbb0c69d-3289-4e83-8be2-dbdb5bff45de
Acta Metallurgica Sinica (English Letters),Q1,S124084054,
BMC Neurology,Q2,S120289491,cd947b5a-672b-40a2-9dc4-1e63eccbbeb4
Crystallography Reviews,Q1,S142168605,29bdd89b-f2e2-4184-acd9-5d6820c70de7
"Journal of rheumatology. Supplement, The",Q2,,
Korean Circulation Journal,Q2,S163971530,06f9f224-e5e4-4f7e-81e0-dd9a5edfdf5d
Materials Science in Semiconductor Processing,Q1,S82126420,79417c16-0eab-4875-a874-c9ce89811ae2
Migration Studies,Q1,S149872823,182378ca-b544-4bb8-af8f-adbcc2c3433a
Pharmaceutical Medicine,Q2,S4210193549,b6f15cbe-f802-4c5e-a65c-41d3bff95983
Photodermatology Photoimmunology and Photomedicine,Q1,S197087632,
Veterinary Parasitology,Q1,S11852655,d6d9b162-172d-4dae-8e06-55ce934efcb4
Amino Acids,Q2,S13895637,df877a39-3025-4ec0-9c71-c0d2f5000166
Computer Methods and Programs in Biomedicine Update,Q1,S4210191235,63db3cfb-cdce-48a6-bc75-3f4ddabb39d6
Current Opinion in Allergy and Clinical Immunology,Q3,S13845130,41aadf17-e85e-4135-ba47-9ddecf7568d9
Disasters,Q1,S172483627,
Experimental Thermal and Fluid Science,Q1,S130017051,62acd8b6-0a1e-400b-83d8-2a9bdd58c8dd
Journal of Bionic Engineering,Q2,S33108253,28401230-d542-4c52-99cc-ee221c3cd17c
Medical Cannabis and Cannabinoids,Q1,S4210229110,48a02183-c446-4e4f-92d8-3dee96a21ede
Microvascular Research,Q2,S174346720,138d392b-b68e-4339-be3b-df2d74f404d8
Movement Disorders Clinical Practice,Q2,S2764712647,f87ba9fe-6c6b-4685-9b92-e2eac85e2bae
Nations and Nationalism,Q1,S155963401,3d2f1124-1885-403d-afb2-5b4440a6cb5a
Neurology International,Q2,S170704854,4b776f0e-9288-4f4d-82d6-0db652e7e686
Sensing and Bio-Sensing Research,Q2,S2764350490,9d694c45-d66b-4eb0-b0f6-1d75e5ef98ad
Stress,Q2,S176794141,eec5e217-242f-47a7-b2f3-96cb68a44404
Algebras and Representation Theory,Q1,S75938328,7aa50248-f952-4756-a33a-342797b5f339
Annals of Actuarial Science,Q2,S2764823410,9eb83669-63d8-43be-9246-1c7ef8165b59
"Culture, Health and Sexuality",Q2,S126467296,2e0fc7f9-8fb3-4576-803c-bbc7e83fc77c
European Journal of International Law,Q1,S175405714,b23fce0f-68be-4bbf-b0a8-a0194b908301
European Journal of Orthopaedic Surgery and Traumatology,Q1,,
Frontiers in Computational Neuroscience,Q3,S19778766,8c456f98-9892-42ac-9b16-418755f01550
"Groups, Geometry, and Dynamics",Q1,S58492650,f76673a3-e8c1-4c74-96b6-dfbb43471c1a
Human Microbiome Journal,Q2,S2898167084,f7db0f40-0ab6-4ab0-b466-2f576340b7af
IMA Journal of Management Mathematics,Q1,S18727733,1eb33f2e-d8c4-4d1d-a496-49982a351408
International Journal of Finance and Economics,Q2,S2765010479,d28ecf53-c2d6-44dc-89d6-7d0d39592f3d
International Journal of Primatology,Q1,S139016016,89bf9929-721f-43ec-b044-fa22b8793903
International Journal of Sports Medicine,Q2,S26699211,75238034-b98d-4af6-887a-4c3aff7a9202
Journal of Contemporary Psychotherapy,Q2,S137556455,e48fa2fc-9e37-4529-ba9f-5ce5aa49a200
Journal of Food Composition and Analysis,Q1,S25323420,65b525c0-0e31-4a0f-b451-bd6644a4e937
Land,Q1,S80485027,2216cafa-e724-48f0-a497-f46a99605f1e
Marine Biology,Q1,S118082147,3941be34-4a74-4fcb-85fc-51ea29d372e1
Quest,Q1,S4210187016,cd5e189e-03ee-486f-a58c-222ec977e759
Wildlife Biology,Q1,S175034139,4e4cbe2c-88c9-451b-83e3-4e64d56a7eb5
Applied Mathematics and Mechanics (English Edition),Q1,,
Astronomy and Computing,Q2,S107133554,16237d7e-f057-45f6-9d4e-9775d5a6baea
Economics Letters,Q2,S36178057,b477c073-b5f7-4ba0-bff3-468d4ad5423c
Engineering Analysis with Boundary Elements,Q1,S5226199,589a125a-77cd-4592-9d4c-c4a20aaf303e
European archives of paediatric dentistry : official journal of the European Academy of Paediatric Dentistry,Q1,,
Feminist Anthropology,Q1,S4210183640,b1ae171d-19fb-4086-a4ce-69c28479f979
Hereditary Cancer in Clinical Practice,Q2,S160800418,1db9f61e-1af1-4a4e-b89c-4d80dd3c985f
IEEE Transactions on Magnetics,Q2,S50523690,31ed8097-d3fa-4b0e-b697-132459116578
International Journal of Adhesion and Adhesives,Q1,S86637577,901b6610-c999-4e61-9aa0-38bad3f04c64
International Journal of Neutrosophic Science,Q1,S4210217969,88c8cf44-fc80-4316-b597-5c2cb53a59c8
Magnetic Resonance in Medical Sciences,Q2,S90653425,afa6dbca-e23b-4ef9-90c0-d203405040e5
Physics and Chemistry of the Earth,Q2,S4210168340,75161912-c95a-4709-96b7-49ee985c2e5a
Western Journal of Nursing Research,Q1,S83825622,ef1200f9-05b0-4727-9cb1-a9a555e3620a
Yale Journal of Biology and Medicine,Q2,S61392201,
Advances in Radiation Oncology,Q2,S2765008485,85200bdc-9834-46c0-85fb-4c67289af11d
